1 
!PHOTOSPHERE 64082 
9.9998333341666645e-03 0.0000000000000000e+00 9.9995000041666526e-01 4.5447727499996970e-01 
2.7435622077626655e-02 0.0000000000000000e+00 9.9962357247176481e-01 4.5403224089173644e-01 
2.7431420188683091e-02 4.8015124519775295e-04 9.9962357247176481e-01 4.5403224089173644e-01 
2.7418815808928781e-02 9.6015541574906785e-04 9.9962357247176481e-01 4.5403224089173644e-01 
2.7397812799198656e-02 1.4398654820577945e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.7368417592903555e-02 1.9191345046145579e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.7330639194059658e-02 2.3978156790056522e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.7284489174530413e-02 2.8757623808805554e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.7229981670482038e-02 3.3528282108642835e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.7167133378053435e-02 3.8288670394008377e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.7095963548242032e-02 4.3037330515140063e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.7016493981007042e-02 4.7772807914717944e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.6928749018591908e-02 5.2493652073408352e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.6832755538068083e-02 5.7198416954170926e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.6728542943102323e-02 6.1885661445192797e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.6616143154950093e-02 6.6553949801314138e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.6495590602677793e-02 7.1201852083809768e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.6366922212616828e-02 7.5827944598392304e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.6230177397052724e-02 8.0430810331302473e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.6085398042152819e-02 8.5009039383353198e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.5932628495136133e-02 8.9561229401794486e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.5771915550689421e-02 9.4085986009866500e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.5603308436633537e-02 9.8581923233909928e-03 9.9962357247176481e-01 4.5403224089173644e-01 
2.5426858798844515e-02 1.0304766392790201e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.5242620685433970e-02 1.0748184019528888e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.5050650530193674e-02 1.1188309380798451e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.4851007135309369e-02 1.1625007662240821e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.4643751653349161e-02 1.2058145099243313e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.4428947568531891e-02 1.2487589017911936e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.4206660677281389e-02 1.2913207875710592e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.3976959068072404e-02 1.3334871301753745e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.3739913100574522e-02 1.3752450136740190e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.3495595384100343e-02 1.4165816472515724e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.3244080755364608e-02 1.4574843691252535e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.2985446255561034e-02 1.4979406504233416e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.2719771106763906e-02 1.5379380990228802e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.2447136687661649e-02 1.5774644633454963e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.2167626508629783e-02 1.6165076361101708e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.1881326186150969e-02 1.6550556580418044e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.1588323416589887e-02 1.6930967215344546e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.1288707949331073e-02 1.7306191742681085e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.0982571559287861e-02 1.7676115227778958e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.0670008018790900e-02 1.8040624359746391e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.0351113068864855e-02 1.8399607486156690e-02 9.9962357247176481e-01 4.5403224089173644e-01 
2.0025984389902055e-02 1.8752954647248375e-02 9.9962357247176481e-01 4.5403224089173644e-01 
1.9694721571742131e-02 1.9100557609606852e-02 9.9962357247176481e-01 4.5403224089173644e-01 
1.9357426083166731e-02 1.9442309899317299e-02 9.9962357247176481e-01 4.5403224089173644e-01 
1.9014201240818741e-02 1.9778106834578535e-02 9.9962357247176481e-01 4.5403224089173644e-01 
1.8665152177555436e-02 2.0107845557768060e-02 9.9962357247176481e-01 4.5403224089173644e-01 
1.8310385810245376e-02 2.0431425066948217e-02 9.9962357247176481e-01 4.5403224089173644e-01 
1.7950010807018784e-02 2.0748746246804024e-02 9.9962357247176481e-01 4.5403224089173644e-01 
1.7584137553981527e-02 2.1059711899003075e-02 9.9962357247176481e-01 4.5403224089173644e-01 
1.7212878121402857e-02 2.1364226771968274e-02 9.9962357247176481e-01 4.5403224089173644e-01 
1.6836346229387286e-02 2.1662197590054236e-02 9.9962357247176481e-01 4.5403224089173644e-01 
1.6454657213041079e-02 2.1953533082118476e-02 9.9962357247176481e-01 4.5403224089173644e-01 
1.6067927987144088e-02 2.2238144009478555e-02 9.9962357247176481e-01 4.5403224089173644e-01 
1.5676277010337705e-02 2.2515943193246707e-02 9.9962357247176481e-01 4.5403224089173644e-01 
